t,x_fit,y_fit,z_fit,x_target,y_target,z_target
0.2476238119,-0.1757127042,-0.2108945446,0.5972973073,-0.3241550696,-0.4903098928,1.9538810195
0.2481240620,-0.1760137247,-0.2110348019,0.5984174140,-0.3241550696,-0.4903409222,1.9540196414
0.2486243122,-0.1763144345,-0.2111750592,0.5995370104,-0.3241550696,-0.4903719516,1.9541582633
0.2491245623,-0.1766148333,-0.2113153165,0.6006560956,-0.3241550696,-0.4904029810,1.9542968853
0.2496248124,-0.1769149206,-0.2114555738,0.6017746688,-0.3241550696,-0.4904340104,1.9544355072
0.2501250625,-0.1772146959,-0.2115958312,0.6028927289,-0.3241550696,-0.4904650397,1.9545741292
0.2506253127,-0.1775141588,-0.2117360885,0.6040102753,-0.3241550696,-0.4904960690,1.9547127511
0.2511255628,-0.1778133087,-0.2118763458,0.6051273069,-0.3241550696,-0.4905270984,1.9548513731
0.2516258129,-0.1781121453,-0.2120166031,0.6062438228,-0.3241550696,-0.4905581277,1.9549899950
0.2521260630,-0.1784106680,-0.2121568604,0.6073598223,-0.3241550696,-0.4905891569,1.9551286169
0.2526263132,-0.1787088764,-0.2122971178,0.6084753043,-0.3241550696,-0.4906201862,1.9552672389
0.2531265633,-0.1790067701,-0.2124373751,0.6095902681,-0.3241550696,-0.4906512155,1.9554058608
0.2536268134,-0.1793043485,-0.2125776324,0.6107047127,-0.3241550696,-0.4906822447,1.9555444828
0.2541270635,-0.1796016113,-0.2127178897,0.6118186373,-0.3241550696,-0.4907132739,1.9556831047
0.2546273137,-0.1798985580,-0.2128581470,0.6129320409,-0.3241550696,-0.4907443031,1.9558217267
0.2551275638,-0.1801951880,-0.2129984044,0.6140449227,-0.3241550696,-0.4907753323,1.9559603486
0.2556278139,-0.1804915010,-0.2131386617,0.6151572818,-0.3241550696,-0.4908063614,1.9560989705
0.2561280640,-0.1807874965,-0.2132789190,0.6162691173,-0.3241550696,-0.4908373905,1.9562375925
0.2566283142,-0.1810831741,-0.2134191763,0.6173804284,-0.3241550696,-0.4908684196,1.9563762144
0.2571285643,-0.1813785332,-0.2135594336,0.6184912141,-0.3241550696,-0.4908994487,1.9565148364
0.2576288144,-0.1816735735,-0.2136996909,0.6196014736,-0.3241550696,-0.4909304777,1.9566534583
0.2581290645,-0.1819682945,-0.2138399483,0.6207112060,-0.3241550696,-0.4909615068,1.9567920803
0.2586293147,-0.1822626957,-0.2139802056,0.6218204105,-0.3241550696,-0.4909925358,1.9569307022
0.2591295648,-0.1825567767,-0.2141204629,0.6229290861,-0.3241550696,-0.4910235647,1.9570693241
0.2596298149,-0.1828505371,-0.2142607202,0.6240372320,-0.3241550696,-0.4910545937,1.9572079461
0.2601300650,-0.1831439763,-0.2144009775,0.6251448473,-0.3241550696,-0.4910856226,1.9573465680
0.2606303152,-0.1834370940,-0.2145412349,0.6262519311,-0.3241550696,-0.4911166516,1.9574851900
0.2611305653,-0.1837298897,-0.2146814922,0.6273584826,-0.3241550696,-0.4911476804,1.9576238119
0.2616308154,-0.1840223630,-0.2148217495,0.6284645009,-0.3241550696,-0.4911787093,1.9577624338
0.2621310655,-0.1843145134,-0.2149620068,0.6295699852,-0.3241550696,-0.4912097382,1.9579010558
0.2626313157,-0.1846063404,-0.2151022641,0.6306749344,-0.3241550696,-0.4912407670,1.9580396777
0.2631315658,-0.1848978437,-0.2152425215,0.6317793479,-0.3241550696,-0.4912717959,1.9581782997
0.2636318159,-0.1851890228,-0.2153827788,0.6328832247,-0.3241550696,-0.4913028247,1.9583169216
0.2641320660,-0.1854798773,-0.2155230361,0.6339865639,-0.3241550696,-0.4913338535,1.9584555436
0.2646323162,-0.1857704066,-0.2156632934,0.6350893647,-0.3241550696,-0.4913648823,1.9585941655
0.2651325663,-0.1860606105,-0.2158035507,0.6361916263,-0.3241550696,-0.4913959110,1.9587327874
0.2656328164,-0.1863504884,-0.2159438080,0.6372933477,-0.3241550696,-0.4914269398,1.9588714094
0.2661330665,-0.1866400399,-0.2160840654,0.6383945280,-0.3241550696,-0.4914579685,1.9590100313
0.2666333167,-0.1869292645,-0.2162243227,0.6394951665,-0.3241550696,-0.4914889973,1.9591486533
0.2671335668,-0.1872181619,-0.2163645800,0.6405952623,-0.3241550696,-0.4915200260,1.9592872752
0.2676338169,-0.1875067316,-0.2165048373,0.6416948145,-0.3241550696,-0.4915510547,1.9594258972
0.2681340670,-0.1877949732,-0.2166450946,0.6427938222,-0.3241550696,-0.4915820834,1.9595645191
0.2686343172,-0.1880828862,-0.2167853520,0.6438922846,-0.3241550696,-0.4916131121,1.9597031410
0.2691345673,-0.1883704702,-0.2169256093,0.6449902009,-0.3241550696,-0.4916441408,1.9598417630
0.2696348174,-0.1886577248,-0.2170658666,0.6460875701,-0.3241550696,-0.4916751695,1.9599803849
0.2701350675,-0.1889446496,-0.2172061239,0.6471843914,-0.3241550696,-0.4917061982,1.9601190069
0.2706353177,-0.1892312441,-0.2173463812,0.6482806640,-0.3241550696,-0.4917372269,1.9602576288
0.2711355678,-0.1895175079,-0.2174866386,0.6493763870,-0.3241550696,-0.4917682556,1.9603962508
0.2716358179,-0.1898034406,-0.2176268959,0.6504715596,-0.3241550696,-0.4917992842,1.9605348727
0.2721360680,-0.1900890417,-0.2177671532,0.6515661808,-0.3241550696,-0.4918303129,1.9606734946
0.2726363182,-0.1903743108,-0.2179074105,0.6526602499,-0.3241550696,-0.4918613416,1.9608121166
0.2731365683,-0.1906592476,-0.2180476678,0.6537537659,-0.3241550696,-0.4918923702,1.9609507385
0.2736368184,-0.1909438516,-0.2181879251,0.6548467282,-0.3241550696,-0.4919233989,1.9610893605
0.2741370685,-0.1912281223,-0.2183281825,0.6559391357,-0.3241550696,-0.4919544276,1.9612279824
0.2746373187,-0.1915120593,-0.2184684398,0.6570309876,-0.3241550696,-0.4919854563,1.9613666044
0.2751375688,-0.1917956623,-0.2186086971,0.6581222832,-0.3241550696,-0.4920164849,1.9615052263
0.2756378189,-0.1920789308,-0.2187489544,0.6592130215,-0.3241550696,-0.4920475136,1.9616438482
0.2761380690,-0.1923618644,-0.2188892117,0.6603032017,-0.3241550696,-0.4920785423,1.9617824702
0.2766383192,-0.1926444627,-0.2190294691,0.6613928229,-0.3241550696,-0.4921095710,1.9619210921
0.2771385693,-0.1929267252,-0.2191697264,0.6624818844,-0.3241550696,-0.4921405997,1.9620597141
0.2776388194,-0.1932086516,-0.2193099837,0.6635703852,-0.3241550696,-0.4921716284,1.9621983360
0.2781390695,-0.1934902414,-0.2194502410,0.6646583246,-0.3241550696,-0.4922026571,1.9623369580
0.2786393197,-0.1937714943,-0.2195904983,0.6657457017,-0.3241550696,-0.4922336858,1.9624755799
0.2791395698,-0.1940524097,-0.2197307556,0.6668325156,-0.3241550696,-0.4922647145,1.9626142018
0.2796398199,-0.1943329874,-0.2198710130,0.6679187655,-0.3241550696,-0.4922957433,1.9627528238
0.2801400700,-0.1946132269,-0.2200112703,0.6690044505,-0.3241550696,-0.4923267720,1.9628914457
0.2806403202,-0.1948931278,-0.2201515276,0.6700895699,-0.3241550696,-0.4923578008,1.9630300677
0.2811405703,-0.1951726896,-0.2202917849,0.6711741228,-0.3241550696,-0.4923888295,1.9631686896
0.2816408204,-0.1954519121,-0.2204320422,0.6722581083,-0.3241550696,-0.4924198583,1.9633073116
0.2821410705,-0.1957307947,-0.2205722996,0.6733415257,-0.3241550696,-0.4924508871,1.9634459335
0.2826413207,-0.1960093371,-0.2207125569,0.6744243740,-0.3241550696,-0.4924819159,1.9635845554
0.2831415708,-0.1962875388,-0.2208528142,0.6755066525,-0.3241550696,-0.4925129447,1.9637231774
0.2836418209,-0.1965653995,-0.2209930715,0.6765883603,-0.3241550696,-0.4925439736,1.9638617993
0.2841420710,-0.1968429188,-0.2211333288,0.6776694966,-0.3241550696,-0.4925750024,1.9640004213
0.2846423212,-0.1971200963,-0.2212735862,0.6787500605,-0.3241550696,-0.4926060313,1.9641390432
0.2851425713,-0.1973969315,-0.2214138435,0.6798300513,-0.3241550696,-0.4926370602,1.9642776651
0.2856428214,-0.1976734241,-0.2215541008,0.6809094681,-0.3241550696,-0.4926680891,1.9644162871
0.2861430715,-0.1979495737,-0.2216943581,0.6819883100,-0.3241550696,-0.4926991180,1.9645549090
0.2866433217,-0.1982253798,-0.2218346154,0.6830665762,-0.3241550696,-0.4927301470,1.9646935310
0.2871435718,-0.1985008422,-0.2219748727,0.6841442660,-0.3241550696,-0.4927611759,1.9648321529
0.2876438219,-0.1987759603,-0.2221151301,0.6852213785,-0.3241550696,-0.4927922049,1.9649707749
0.2881440720,-0.1990507338,-0.2222553874,0.6862979128,-0.3241550696,-0.4928232339,1.9651093968
0.2886443222,-0.1993251624,-0.2223956447,0.6873738682,-0.3241550696,-0.4928542630,1.9652480187
0.2891445723,-0.1995992455,-0.2225359020,0.6884492437,-0.3241550696,-0.4928852920,1.9653866407
0.2896448224,-0.1998729829,-0.2226761593,0.6895240387,-0.3241550696,-0.4929163211,1.9655252626
0.2901450725,-0.2001463741,-0.2228164167,0.6905982523,-0.3241550696,-0.4929473502,1.9656638846
0.2906453227,-0.2004194188,-0.2229566740,0.6916718836,-0.3241550696,-0.4929783793,1.9658025065
0.2911455728,-0.2006921166,-0.2230969313,0.6927449318,-0.3241550696,-0.4930094085,1.9659411285
0.2916458229,-0.2009644670,-0.2232371886,0.6938173961,-0.3241550696,-0.4930404377,1.9660797504
0.2921460730,-0.2012364697,-0.2233774459,0.6948892758,-0.3241550696,-0.4930714668,1.9662183723
0.2926463232,-0.2015081243,-0.2235177033,0.6959605699,-0.3241550696,-0.4931024960,1.9663569943
0.2931465733,-0.2017794305,-0.2236579606,0.6970312777,-0.3241550696,-0.4931335252,1.9664956162
0.2936468234,-0.2020503878,-0.2237982179,0.6981013983,-0.3241550696,-0.4931645545,1.9666342382
0.2941470735,-0.2023209959,-0.2239384752,0.6991709310,-0.3241550696,-0.4931955837,1.9667728601
0.2946473237,-0.2025912544,-0.2240787325,0.7002398749,-0.3241550696,-0.4932266130,1.9669114821
0.2951475738,-0.2028611629,-0.2242189898,0.7013082292,-0.3241550696,-0.4932576422,1.9670501040
0.2956478239,-0.2031307210,-0.2243592472,0.7023759931,-0.3241550696,-0.4932886715,1.9671887259
0.2961480740,-0.2033999284,-0.2244995045,0.7034431658,-0.3241550696,-0.4933197008,1.9673273479
0.2966483242,-0.2036687847,-0.2246397618,0.7045097465,-0.3241550696,-0.4933507301,1.9674659698
0.2971485743,-0.2039372894,-0.2247800191,0.7055757344,-0.3241550696,-0.4933817594,1.9676045918
0.2976488244,-0.2042054424,-0.2249202764,0.7066411286,-0.3241550696,-0.4934127887,1.9677432137
0.2981490745,-0.2044732430,-0.2250605338,0.7077059284,-0.3241550696,-0.4934438180,1.9678818357
0.2986493247,-0.2047406911,-0.2252007911,0.7087701330,-0.3241550696,-0.4934748474,1.9680204576
0.2991495748,-0.2050077862,-0.2253410484,0.7098337415,-0.3241550696,-0.4935058768,1.9681590795
0.2996498249,-0.2052745280,-0.2254813057,0.7108967531,-0.3241550696,-0.4935369061,1.9682977015
0.3001500750,-0.2055409160,-0.2256215630,0.7119591671,-0.3241550696,-0.4935679355,1.9684363234
0.3006503252,-0.2058069500,-0.2257618203,0.7130209827,-0.3241550696,-0.4935989649,1.9685749454
0.3011505753,-0.2060726295,-0.2259020777,0.7140821990,-0.3241550696,-0.4936299943,1.9687135673
0.3016508254,-0.2063379542,-0.2260423350,0.7151428152,-0.3241550696,-0.4936610237,1.9688521893
0.3021510755,-0.2066029237,-0.2261825923,0.7162028306,-0.3241550696,-0.4936920531,1.9689908112
0.3026513257,-0.2068675377,-0.2263228496,0.7172622443,-0.3241550696,-0.4937230825,1.9691294331
0.3031515758,-0.2071317958,-0.2264631069,0.7183210556,-0.3241550696,-0.4937541119,1.9692680551
0.3036518259,-0.2073956976,-0.2266033643,0.7193792637,-0.3241550696,-0.4937851414,1.9694066770
0.3041520760,-0.2076592428,-0.2267436216,0.7204368677,-0.3241550696,-0.4938161708,1.9695452990
0.3046523262,-0.2079224311,-0.2268838789,0.7214938668,-0.3241550696,-0.4938472003,1.9696839209
0.3051525763,-0.2081852620,-0.2270241362,0.7225502604,-0.3241550696,-0.4938782297,1.9698225429
0.3056528264,-0.2084477352,-0.2271643935,0.7236060475,-0.3241550696,-0.4939092592,1.9699611648
0.3061530765,-0.2087098503,-0.2273046509,0.7246612274,-0.3241550696,-0.4939402887,1.9700997867
0.3066533267,-0.2089716071,-0.2274449082,0.7257157994,-0.3241550696,-0.4939713182,1.9702384087
0.3071535768,-0.2092330051,-0.2275851655,0.7267697625,-0.3241550696,-0.4940023476,1.9703770306
0.3076538269,-0.2094940440,-0.2277254228,0.7278231160,-0.3241550696,-0.4940333771,1.9705156526
0.3081540770,-0.2097547235,-0.2278656801,0.7288758592,-0.3241550696,-0.4940644066,1.9706542745
0.3086543272,-0.2100150431,-0.2280059374,0.7299279913,-0.3241550696,-0.4940954361,1.9707928964
0.3091545773,-0.2102750026,-0.2281461948,0.7309795114,-0.3241550696,-0.4941264656,1.9709315184
0.3096548274,-0.2105346016,-0.2282864521,0.7320304188,-0.3241550696,-0.4941574951,1.9710701403
0.3101550775,-0.2107938397,-0.2284267094,0.7330807127,-0.3241550696,-0.4941885246,1.9712087623
0.3106553277,-0.2110527166,-0.2285669667,0.7341303923,-0.3241550696,-0.4942195542,1.9713473842
0.3111555778,-0.2113112320,-0.2287072240,0.7351794568,-0.3241550696,-0.4942505837,1.9714860062
0.3116558279,-0.2115693855,-0.2288474814,0.7362279055,-0.3241550696,-0.4942816132,1.9716246281
0.3121560780,-0.2118271768,-0.2289877387,0.7372757376,-0.3241550696,-0.4943126427,1.9717632500
0.3126563282,-0.2120846055,-0.2291279960,0.7383229523,-0.3241550696,-0.4943436722,1.9719018720
0.3131565783,-0.2123416712,-0.2292682533,0.7393695487,-0.3241550696,-0.4943747018,1.9720404939
0.3136568284,-0.2125983738,-0.2294085106,0.7404155263,-0.3241550696,-0.4944057313,1.9721791159
0.3141570785,-0.2128547127,-0.2295487680,0.7414608841,-0.3241550696,-0.4944367608,1.9723177378
0.3146573287,-0.2131106877,-0.2296890253,0.7425056213,-0.3241550696,-0.4944677904,1.9724563598
0.3151575788,-0.2133662985,-0.2298292826,0.7435497373,-0.3241550696,-0.4944988199,1.9725949817
0.3156578289,-0.2136215447,-0.2299695399,0.7445932313,-0.3241550696,-0.4945298494,1.9727336036
0.3161580790,-0.2138764259,-0.2301097972,0.7456361024,-0.3241550696,-0.4945608790,1.9728722256
0.3166583292,-0.2141309419,-0.2302500545,0.7466783499,-0.3241550696,-0.4945919085,1.9730108475
0.3171585793,-0.2143850922,-0.2303903119,0.7477199731,-0.3241550696,-0.4946229380,1.9731494695
0.3176588294,-0.2146388767,-0.2305305692,0.7487609711,-0.3241550696,-0.4946539676,1.9732880914
0.3181590795,-0.2148922948,-0.2306708265,0.7498013433,-0.3241550696,-0.4946849971,1.9734267134
0.3186593297,-0.2151453464,-0.2308110838,0.7508410887,-0.3241550696,-0.4947160266,1.9735653353
0.3191595798,-0.2153980311,-0.2309513411,0.7518802067,-0.3241550696,-0.4947470562,1.9737039572
0.3196598299,-0.2156503485,-0.2310915985,0.7529186965,-0.3241550696,-0.4947780857,1.9738425792
0.3201600800,-0.2159022984,-0.2312318558,0.7539565574,-0.3241550696,-0.4948091152,1.9739812011
0.3206603302,-0.2161538804,-0.2313721131,0.7549937885,-0.3241550696,-0.4948401447,1.9741198231
0.3211605803,-0.2164050941,-0.2315123704,0.7560303892,-0.3241550696,-0.4948711742,1.9742584450
0.3216608304,-0.2166559393,-0.2316526277,0.7570663586,-0.3241550696,-0.4949022038,1.9743970670
0.3221610805,-0.2169064157,-0.2317928850,0.7581016960,-0.3241550696,-0.4949332333,1.9745356889
0.3226613307,-0.2171565229,-0.2319331424,0.7591364006,-0.3241550696,-0.4949642628,1.9746743108
0.3231615808,-0.2174062606,-0.2320733997,0.7601704717,-0.3241550696,-0.4949952923,1.9748129328
0.3236618309,-0.2176556284,-0.2322136570,0.7612039085,-0.3241550696,-0.4950263218,1.9749515547
0.3241620810,-0.2179046262,-0.2323539143,0.7622367103,-0.3241550696,-0.4950573513,1.9750901767
0.3246623312,-0.2181532534,-0.2324941716,0.7632688762,-0.3241550696,-0.4950883808,1.9752287986
0.3251625813,-0.2184015100,-0.2326344290,0.7643004057,-0.3241550696,-0.4951194102,1.9753674206
0.3256628314,-0.2186493954,-0.2327746863,0.7653312978,-0.3241550696,-0.4951504397,1.9755060425
0.3261630815,-0.2188969095,-0.2329149436,0.7663615519,-0.3241550696,-0.4951813780,1.9756446644
0.3266633317,-0.2191440518,-0.2330552009,0.7673911672,-0.3241550696,-0.4952120755,1.9757832864
0.3271635818,-0.2193908221,-0.2331954582,0.7684201429,-0.3241550696,-0.4952425402,1.9759219083
0.3276638319,-0.2196372202,-0.2333357156,0.7694484784,-0.3241550696,-0.4952727827,1.9760605303
0.3281640820,-0.2198832455,-0.2334759729,0.7704761728,-0.3241550696,-0.4953028139,1.9761991522
0.3286643322,-0.2201288980,-0.2336162302,0.7715032254,-0.3241550696,-0.4953326443,1.9763377742
0.3291645823,-0.2203741772,-0.2337564875,0.7725296354,-0.3241550696,-0.4953622848,1.9764763961
0.3296648324,-0.2206190829,-0.2338967448,0.7735554022,-0.3241550696,-0.4953917460,1.9766150180
0.3301650825,-0.2208636147,-0.2340370021,0.7745805250,-0.3241550696,-0.4954210386,1.9767536400
0.3306653327,-0.2211077723,-0.2341772595,0.7756050029,-0.3241550696,-0.4954501733,1.9768922619
0.3311655828,-0.2213515555,-0.2343175168,0.7766288354,-0.3241550696,-0.4954791608,1.9770308839
0.3316658329,-0.2215949639,-0.2344577741,0.7776520216,-0.3241550696,-0.4955080119,1.9771695058
0.3321660830,-0.2218379973,-0.2345980314,0.7786745608,-0.3241550696,-0.4955367372,1.9773081277
0.3326663332,-0.2220806553,-0.2347382887,0.7796964523,-0.3241550696,-0.4955653474,1.9774467497
0.3331665833,-0.2223229377,-0.2348785461,0.7807176954,-0.3241550696,-0.4955938532,1.9775853716
0.3336668334,-0.2225648441,-0.2350188034,0.7817382892,-0.3241550696,-0.4956222655,1.9777239936
0.3341670835,-0.2228063743,-0.2351590607,0.7827582331,-0.3241550696,-0.4956505947,1.9778626155
0.3346673337,-0.2230475280,-0.2352993180,0.7837775263,-0.3241550696,-0.4956788517,1.9780012375
0.3351675838,-0.2232883048,-0.2354395753,0.7847961681,-0.3241550696,-0.4957070472,1.9781398594
0.3356678339,-0.2235287045,-0.2355798327,0.7858141577,-0.3241550696,-0.4957351918,1.9782784813
0.3361680840,-0.2237687267,-0.2357200900,0.7868314945,-0.3241550696,-0.4957632963,1.9784171033
0.3366683342,-0.2240083713,-0.2358603473,0.7878481777,-0.3241550696,-0.4957913713,1.9785557252
0.3371685843,-0.2242476379,-0.2360006046,0.7888642065,-0.3241550696,-0.4958194276,1.9786943472
0.3376688344,-0.2244865262,-0.2361408619,0.7898795803,-0.3241550696,-0.4958474759,1.9788329691
0.3381690845,-0.2247250359,-0.2362811192,0.7908942983,-0.3241550696,-0.4958755269,1.9789715911
0.3386693347,-0.2249631668,-0.2364213766,0.7919083598,-0.3241550696,-0.4959035912,1.9791102130
0.3391695848,-0.2252009186,-0.2365616339,0.7929217641,-0.3241550696,-0.4959316797,1.9792488349
0.3396698349,-0.2254382909,-0.2367018912,0.7939345103,-0.3241550696,-0.4959598029,1.9793874569
0.3401700850,-0.2256752835,-0.2368421485,0.7949465980,-0.3241550696,-0.4959879716,1.9795260788
0.3406703352,-0.2259118962,-0.2369824058,0.7959580261,-0.3241550696,-0.4960161966,1.9796647008
0.3411705853,-0.2261481286,-0.2371226632,0.7969687942,-0.3241550696,-0.4960444884,1.9798033227
0.3416708354,-0.2263839805,-0.2372629205,0.7979789014,-0.3241550696,-0.4960728578,1.9799419447
0.3421710855,-0.2266194515,-0.2374031778,0.7989883471,-0.3241550696,-0.4961013155,1.9800805666
0.3426713357,-0.2268545415,-0.2375434351,0.7999971305,-0.3241550696,-0.4961298723,1.9802191885
0.3431715858,-0.2270892501,-0.2376836924,0.8010052508,-0.3241550696,-0.4961585388,1.9803578105
0.3436718359,-0.2273235770,-0.2378239497,0.8020127075,-0.3241550696,-0.4961873257,1.9804964324
0.3441720860,-0.2275575221,-0.2379642071,0.8030194997,-0.3241550696,-0.4962162437,1.9806350544
0.3446723362,-0.2277910849,-0.2381044644,0.8040256267,-0.3241550696,-0.4962453035,1.9807736763
0.3451725863,-0.2280242653,-0.2382447217,0.8050310879,-0.3241550696,-0.4962745159,1.9809122983
0.3456728364,-0.2282570630,-0.2383849790,0.8060358826,-0.3241550696,-0.4963038915,1.9810509202
0.3461730865,-0.2284894777,-0.2385252363,0.8070400099,-0.3241550696,-0.4963334411,1.9811895421
0.3466733367,-0.2287215091,-0.2386654937,0.8080434693,-0.3241550696,-0.4963631753,1.9813281641
0.3471735868,-0.2289531570,-0.2388057510,0.8090462600,-0.3241550696,-0.4963931049,1.9814667860
0.3476738369,-0.2291844211,-0.2389460083,0.8100483812,-0.3241550696,-0.4964232405,1.9816054080
0.3481740870,-0.2294153011,-0.2390862656,0.8110498324,-0.3241550696,-0.4964535929,1.9817440299
0.3486743372,-0.2296457968,-0.2392265229,0.8120506127,-0.3241550696,-0.4964841727,1.9818826519
0.3491745873,-0.2298759080,-0.2393667803,0.8130507215,-0.3241550696,-0.4965149907,1.9820212738
0.3496748374,-0.2301056343,-0.2395070376,0.8140501581,-0.3241550696,-0.4965460575,1.9821598957
0.3501750875,-0.2303349755,-0.2396472949,0.8150489217,-0.3241550696,-0.4965773840,1.9822985177
0.3506753377,-0.2305639314,-0.2397875522,0.8160470118,-0.3241550696,-0.4966089807,1.9824371396
0.3511755878,-0.2307925016,-0.2399278095,0.8170444275,-0.3241550696,-0.4966408584,1.9825757616
0.3516758379,-0.2310206859,-0.2400680668,0.8180411681,-0.3241550696,-0.4966730278,1.9827143835
0.3521760880,-0.2312484842,-0.2402083242,0.8190372331,-0.3241550696,-0.4967054996,1.9828530055
0.3526763382,-0.2314758960,-0.2403485815,0.8200326216,-0.3241550696,-0.4967382844,1.9829916274
0.3531765883,-0.2317029213,-0.2404888388,0.8210273330,-0.3241550696,-0.4967713931,1.9831302493
0.3536768384,-0.2319295596,-0.2406290961,0.8220213666,-0.3241550696,-0.4968048363,1.9832688713
0.3541770885,-0.2321558108,-0.2407693534,0.8230147216,-0.3241550696,-0.4968386246,1.9834074932
0.3546773387,-0.2323816746,-0.2409096108,0.8240073975,-0.3241550696,-0.4968727689,1.9835461152
0.3551775888,-0.2326071508,-0.2410498681,0.8249993935,-0.3241550696,-0.4969072798,1.9836847371
0.3556778389,-0.2328322391,-0.2411901254,0.8259907089,-0.3241550696,-0.4969421680,1.9838233590
0.3561780890,-0.2330569393,-0.2413303827,0.8269813431,-0.3241550696,-0.4969774442,1.9839619810
0.3566783392,-0.2332812511,-0.2414706400,0.8279712953,-0.3241550696,-0.4970131192,1.9841006029
0.3571785893,-0.2335051743,-0.2416108974,0.8289605648,-0.3241550696,-0.4970492036,1.9842392249
0.3576788394,-0.2337287087,-0.2417511547,0.8299491510,-0.3241550696,-0.4970857081,1.9843778468
0.3581790895,-0.2339518539,-0.2418914120,0.8309370532,-0.3241550696,-0.4971226435,1.9845164688
0.3586793397,-0.2341746098,-0.2420316693,0.8319242707,-0.3241550696,-0.4971600204,1.9846550907
0.3591795898,-0.2343969762,-0.2421719266,0.8329108028,-0.3241550696,-0.4971978495,1.9847937126
0.3596798399,-0.2346189527,-0.2423121839,0.8338966488,-0.3241550696,-0.4972361416,1.9849323346
0.3601800900,-0.2348405392,-0.2424524413,0.8348818081,-0.3241550696,-0.4972749073,1.9850709565
0.3606803402,-0.2350617354,-0.2425926986,0.8358662800,-0.3241550696,-0.4973141574,1.9852095785
0.3611805903,-0.2352825410,-0.2427329559,0.8368500638,-0.3241550696,-0.4973539034,1.9853482004
0.3616808404,-0.2355029560,-0.2428732132,0.8378331588,-0.3241550696,-0.4973946565,1.9854868224
0.3621810905,-0.2357229799,-0.2430134705,0.8388155643,-0.3241550696,-0.4974368077,1.9856254443
0.3626813407,-0.2359426126,-0.2431537279,0.8397972797,-0.3241550696,-0.4974803006,1.9857640662
0.3631815908,-0.2361618539,-0.2432939852,0.8407783043,-0.3241550696,-0.4975250785,1.9859026882
0.3636818409,-0.2363807035,-0.2434342425,0.8417586374,-0.3241550696,-0.4975710850,1.9860413101
0.3641820910,-0.2365991612,-0.2435744998,0.8427382784,-0.3241550696,-0.4976182635,1.9861799321
0.3646823412,-0.2368172267,-0.2437147571,0.8437172265,-0.3241550696,-0.4976665576,1.9863185540
0.3651825913,-0.2370348999,-0.2438550144,0.8446954812,-0.3241550696,-0.4977159106,1.9864571760
0.3656828414,-0.2372521806,-0.2439952718,0.8456730417,-0.3241550696,-0.4977662661,1.9865957979
0.3661830915,-0.2374690684,-0.2441355291,0.8466499073,-0.3241550696,-0.4978175676,1.9867344198
0.3666833417,-0.2376855632,-0.2442757864,0.8476260775,-0.3241550696,-0.4978697586,1.9868730418
0.3671835918,-0.2379016648,-0.2444160437,0.8486015515,-0.3241550696,-0.4979227824,1.9870116637
0.3676838419,-0.2381173729,-0.2445563010,0.8495763287,-0.3241550696,-0.4979765827,1.9871502857
0.3681840920,-0.2383326873,-0.2446965584,0.8505504084,-0.3241550696,-0.4980311028,1.9872889076
0.3686843422,-0.2385476078,-0.2448368157,0.8515237899,-0.3241550696,-0.4980862863,1.9874275296
0.3691845923,-0.2387621342,-0.2449770730,0.8524964727,-0.3241550696,-0.4981420766,1.9875661515
0.3696848424,-0.2389762663,-0.2451173303,0.8534684559,-0.3241550696,-0.4981984173,1.9877047734
0.3701850925,-0.2391900039,-0.2452575876,0.8544397391,-0.3241550696,-0.4982552517,1.9878433954
0.3706853427,-0.2394033466,-0.2453978450,0.8554103214,-0.3241550696,-0.4983125234,1.9879820173
0.3711855928,-0.2396162945,-0.2455381023,0.8563802023,-0.3241550696,-0.4983701759,1.9881206393
0.3716858429,-0.2398288471,-0.2456783596,0.8573493811,-0.3241550696,-0.4984281527,1.9882592612
0.3721860930,-0.2400410044,-0.2458186169,0.8583178572,-0.3241550696,-0.4984863971,1.9883978832
0.3726863432,-0.2402527660,-0.2459588742,0.8592856298,-0.3241550696,-0.4985448527,1.9885365051
0.3731865933,-0.2404641319,-0.2460991315,0.8602526984,-0.3241550696,-0.4986034631,1.9886751270
0.3736868434,-0.2406751017,-0.2462393889,0.8612190623,-0.3241550696,-0.4986621715,1.9888137490
0.3741870935,-0.2408856754,-0.2463796462,0.8621847208,-0.3241550696,-0.4987209217,1.9889523709
0.3746873437,-0.2410958526,-0.2465199035,0.8631496733,-0.3241550696,-0.4987796569,1.9890909929
0.3751875938,-0.2413056332,-0.2466601608,0.8641139192,-0.3241550696,-0.4988383207,1.9892296148
0.3756878439,-0.2415150170,-0.2468004181,0.8650774577,-0.3241550696,-0.4988968566,1.9893682367
0.3761880940,-0.2417240038,-0.2469406755,0.8660402883,-0.3241550696,-0.4989552081,1.9895068587
0.3766883442,-0.2419325934,-0.2470809328,0.8670024103,-0.3241550696,-0.4990133186,1.9896454806
0.3771885943,-0.2421407855,-0.2472211901,0.8679638231,-0.3241550696,-0.4990711316,1.9897841026
0.3776888444,-0.2423485801,-0.2473614474,0.8689245260,-0.3241550696,-0.4991285906,1.9899227245
0.3781890945,-0.2425559768,-0.2475017047,0.8698845184,-0.3241550696,-0.4991856391,1.9900613465
0.3786893447,-0.2427629755,-0.2476419621,0.8708437996,-0.3241550696,-0.4992422205,1.9901999684
