t,x_fit,y_fit,z_fit,x_target,y_target,z_target
0.5002501251,1.2570988205,-0.7709443306,0.6753123174,2.0882183822,-0.6177667856,0.7455917432
0.5007503752,1.2599115973,-0.7706323602,0.6769089361,2.3284229187,-0.6181433158,0.7470383876
0.5012506253,1.2627249096,-0.7703199682,0.6785068237,2.4650286681,-0.6190645929,0.7484850320
0.5017508754,1.2655387436,-0.7700071551,0.6801059756,0.7413641900,-1.0405577195,0.7499316764
0.5022511256,1.2683530859,-0.7696939217,0.6817063872,1.5847526360,-0.8102838305,0.7513783207
0.5027513757,1.2711679227,-0.7693802684,0.6833080538,1.9165039864,-0.4738941475,0.7528249651
0.5032516258,1.2739832403,-0.7690661960,0.6849109707,1.4860077631,-0.3604016192,0.7542716095
0.5037518759,1.2767990251,-0.7687517050,0.6865151333,0.8625097545,-0.6444077543,0.7557182539
0.5042521261,1.2796152634,-0.7684367960,0.6881205369,0.5302298838,-0.8026788093,0.7571648982
0.5047523762,1.2824319416,-0.7681214697,0.6897271767,2.4805839054,-0.9343999273,0.7586115426
0.5052526263,1.2852490459,-0.7678057266,0.6913350481,2.3385888744,-1.0216655455,0.7600581870
0.5057528764,1.2880665626,-0.7674895675,0.6929441463,2.0436412425,-1.0196360143,0.7615048314
0.5062531266,1.2908844782,-0.7671729928,0.6945544667,1.6503381509,-0.5923097755,0.7629514757
0.5067533767,1.2937027788,-0.7668560032,0.6961660044,1.0446836232,-0.4700200143,0.7643981201
0.5072536268,1.2965214509,-0.7665385994,0.6977787548,0.5865407938,-0.3884966015,0.7658447645
0.5077538769,1.2993404806,-0.7662207819,0.6993927132,2.0525593499,-0.3478748519,0.7672914089
0.5082541271,1.3021598543,-0.7659025513,0.7010078747,2.2855287832,-0.6274248393,0.7687380532
0.5087543772,1.3049795583,-0.7655839083,0.7026242346,1.8124327131,-0.6285291528,0.7701846976
0.5092546273,1.3077995789,-0.7652648535,0.7042417882,1.2154119285,-0.6286793780,0.7716313420
0.5097548774,1.3106199024,-0.7649453875,0.7058605306,0.6795560278,-0.6294028212,0.7730779864
0.5102551276,1.3134405150,-0.7646255109,0.7074804572,0.5757894008,-0.9945693458,0.7745246307
0.5107553777,1.3162614031,-0.7643052243,0.7091015630,1.0509792125,-0.7692009975,0.7759712751
0.5112556278,1.3190825529,-0.7639845284,0.7107238433,1.8966635417,-0.5423069604,0.7774179195
0.5117558779,1.3219039506,-0.7636634238,0.7123472934,2.3617235364,-0.3450921974,0.7788645639
0.5122561281,1.3247255827,-0.7633419110,0.7139719083,1.7809685914,-0.3786403968,0.7803112082
0.5127563782,1.3275474353,-0.7630199907,0.7155976832,1.0618961162,-0.4870267677,0.7817578526
0.5132566283,1.3303694947,-0.7626976636,0.7172246135,0.5840311780,-0.6240791317,0.7832044970
0.5137568784,1.3331917472,-0.7623749302,0.7188526941,1.0802395695,-0.8461053895,0.7846511414
0.5142571286,1.3360141791,-0.7620517912,0.7204819202,2.4162955970,-1.0443872106,0.7860977857
0.5147573787,1.3388367766,-0.7617282472,0.7221122871,2.2024433872,-0.7796886313,0.7875444301
0.5152576288,1.3416595260,-0.7614042987,0.7237437899,1.4409458017,-0.5583302539,0.7889910745
0.5157578789,1.3444824136,-0.7610799465,0.7253764236,0.7315788962,-0.4383516671,0.7904377189
0.5162581291,1.3473054255,-0.7607551911,0.7270101834,0.6091969151,-0.3618072154,0.7918843632
0.5167583792,1.3501285482,-0.7604300332,0.7286450645,1.2268700530,-0.6411920059,0.7933310076
0.5172586293,1.3529517678,-0.7601044734,0.7302810620,1.9051345925,-0.6421970106,0.7947776520
0.5177588794,1.3557750706,-0.7597785123,0.7319181709,2.3679571535,-0.6423704321,0.7962242964
0.5182591296,1.3585984428,-0.7594521506,0.7335563863,2.1845249899,-0.6429565247,0.7976709407
0.5187593797,1.3614218708,-0.7591253888,0.7351957034,0.6302548777,-0.9262864466,0.7991175851
0.5192596298,1.3642453408,-0.7587982276,0.7368361173,0.9255566321,-1.0350264008,0.8005642295
0.5197598799,1.3670688389,-0.7584706676,0.7384776230,1.7434662043,-0.9591745094,0.8020108739
0.5202601301,1.3698923516,-0.7581427094,0.7401202155,2.2219909266,-0.8358954571,0.8034575182
0.5207603802,1.3727158650,-0.7578143537,0.7417638901,2.4962507838,-0.6852372131,0.8049041626
0.5212606303,1.3755393655,-0.7574856010,0.7434086416,1.9372158999,-0.4227583523,0.8063508070
0.5217608804,1.3783628392,-0.7571564521,0.7450544652,0.8712192726,-0.4021103343,0.8077974514
0.5222611306,1.3811862724,-0.7568269075,0.7467013559,0.9787884042,-0.7116534314,0.8092440957
0.5227613807,1.3840096514,-0.7564969678,0.7483493088,2.0326206138,-1.0071971217,0.8106907401
0.5232616308,1.3868329624,-0.7561666338,0.7499983188,2.2728769415,-0.7004321701,0.8121373845
0.5237618809,1.3896561918,-0.7558359059,0.7516483810,2.4222111121,-0.6487785377,0.8135840289
0.5242621311,1.3924793256,-0.7555047849,0.7532994905,2.4912116235,-0.6497904413,0.8150306732
0.5247623812,1.3953023503,-0.7551732714,0.7549516421,0.5734348918,-0.6507672560,0.8164773176
0.5252626313,1.3981252521,-0.7548413660,0.7566048310,1.1502340707,-0.6408038908,0.8179239620
0.5257628814,1.4009480172,-0.7545090692,0.7582590522,1.8436330129,-0.4835250112,0.8193706064
0.5262631316,1.4037706320,-0.7541763819,0.7599143005,1.6863270559,-0.3440073786,0.8208172507
0.5267633817,1.4065930826,-0.7538433045,0.7615705711,1.0553860137,-0.6233233129,0.8222638951
0.5272636318,1.4094153553,-0.7535098377,0.7632278588,0.5933728453,-0.8889618016,0.8237105395
0.5277638819,1.4122374364,-0.7531759822,0.7648861587,2.4408876928,-1.0483621021,0.8251571839
0.5282641321,1.4150593122,-0.7528417386,0.7665454657,2.0813296905,-0.7655510084,0.8266038282
0.5287643822,1.4178809690,-0.7525071074,0.7682057747,1.7330330348,-0.6565206496,0.8280504726
0.5292646323,1.4207023929,-0.7521720894,0.7698670808,1.3489665377,-0.6571211232,0.8294971170
0.5297648824,1.4235235704,-0.7518366852,0.7715293788,0.9668435655,-0.6579602898,0.8309437614
0.5302651326,1.4263444877,-0.7515008953,0.7731926638,0.6796656444,-0.6586874050,0.8323904057
0.5307653827,1.4291651310,-0.7511647205,0.7748569305,0.7871956086,-0.6469705443,0.8338370501
0.5312656328,1.4319854866,-0.7508281614,0.7765221741,1.7698387331,-0.4226970454,0.8352836945
0.5317658829,1.4348055409,-0.7504912185,0.7781883893,1.2713530963,-1.0450505135,0.8367303389
0.5322661331,1.4376252801,-0.7501538926,0.7798555711,0.9084659500,-0.9099777699,0.8381769832
0.5327663832,1.4404446904,-0.7498161842,0.7815237144,0.6810607188,-0.7287778305,0.8396236276
0.5332666333,1.4432637583,-0.7494780941,0.7831928141,0.5890208275,-0.6618814850,0.8410702720
0.5337668834,1.4460824700,-0.7491396228,0.7848628652,1.7631728596,-0.6649952457,0.8425169164
0.5342671336,1.4489008118,-0.7488007709,0.7865338624,2.5075195760,-0.6659665540,0.8439635607
0.5347673837,1.4517187700,-0.7484615391,0.7882058006,2.1472316748,-0.6666152698,0.8454102051
0.5352676338,1.4545363309,-0.7481219281,0.7898786748,1.4374152186,-0.6669602878,0.8468568495
0.5357678839,1.4573534808,-0.7477819385,0.7915524799,0.7900601830,-0.5632134806,0.8483034939
0.5362681341,1.4601702061,-0.7474415708,0.7932272106,0.6849902943,-0.7581622231,0.8497501382
0.5367683842,1.4629864930,-0.7471008259,0.7949028618,1.8305574725,-1.0194771940,0.8511967826
0.5372686343,1.4658023279,-0.7467597041,0.7965794284,2.4708535238,-0.8654708289,0.8526434270
0.5377688844,1.4686176971,-0.7464182064,0.7982569053,2.3270104035,-0.7079044586,0.8540900714
0.5382691346,1.4714325869,-0.7460763331,0.7999352872,1.7048121356,-0.6695055968,0.8555367157
0.5387693847,1.4742469837,-0.7457340851,0.8016145691,1.0044026933,-0.6695833099,0.8569833601
0.5392696348,1.4770608738,-0.7453914629,0.8032947457,0.6069946510,-0.6698913010,0.8584300045
0.5397698849,1.4798742436,-0.7450484672,0.8049758118,1.8014240501,-0.6705884769,0.8598766489
0.5402701351,1.4826870794,-0.7447050986,0.8066577624,2.2658826231,-0.6718337443,0.8613232932
0.5407703852,1.4854993676,-0.7443613577,0.8083405921,2.4954518948,-0.3820494884,0.8627699376
0.5412706353,1.4883110944,-0.7440172453,0.8100242958,2.0844781780,-0.4430225100,0.8642165820
0.5417708854,1.4911222464,-0.7436727619,0.8117088684,0.8248086618,-0.6372901036,0.8656632264
0.5422711356,1.4939328098,-0.7433279081,0.8133943045,1.3806012229,-0.6753923163,0.8671098707
0.5427713857,1.4967427711,-0.7429826847,0.8150805990,2.1218344564,-0.6760124257,0.8685565151
0.5432716358,1.4995521165,-0.7426370922,0.8167677467,2.4056361258,-0.6764626503,0.8700031595
0.5437718859,1.5023608326,-0.7422911313,0.8184557424,2.5186202095,-0.6805795299,0.8714498038
0.5442721361,1.5051689057,-0.7419448026,0.8201445807,2.4508971474,-0.8105900460,0.8728964482
0.5447723862,1.5079763221,-0.7415981069,0.8218342566,2.1630136675,-0.9943475937,0.8743430926
0.5452726363,1.5107830683,-0.7412510446,0.8235247647,0.6724535922,-0.9507920315,0.8757897370
0.5457728864,1.5135891308,-0.7409036166,0.8252160999,0.8196573741,-0.3425706801,0.8772363813
0.5462731366,1.5163944958,-0.7405558233,0.8269082568,1.3597503596,-0.3820931621,0.8786830257
0.5467733867,1.5191991499,-0.7402076655,0.8286012302,1.9802927794,-0.4619504796,0.8801296701
0.5472736368,1.5220030795,-0.7398591438,0.8302950148,2.4326896459,-0.5611618025,0.8815763145
0.5477738869,1.5248062710,-0.7395102588,0.8319896055,1.5818721933,-0.6587463006,0.8830229588
0.5482741371,1.5276087108,-0.7391610112,0.8336849968,1.4148735607,-0.7537105838,0.8844696032
0.5487743872,1.5304103855,-0.7388114017,0.8353811836,2.0709872311,-0.8715854850,0.8859162476
0.5492746373,1.5332112814,-0.7384614308,0.8370781606,2.3248445322,-0.9809079482,0.8873628920
0.5497748874,1.5360113850,-0.7381110993,0.8387759225,2.4746553234,-1.0471630637,0.8888095363
0.5502751376,1.5388106828,-0.7377604077,0.8404744639,2.5267930884,-0.8152705158,0.8902561807
0.5507753877,1.5416091612,-0.7374093567,0.8421737796,0.9335524132,-0.3572441145,0.8917028251
0.5512756378,1.5444068068,-0.7370579470,0.8438738644,1.8059907615,-0.4534628877,0.8931494695
0.5517758879,1.5472036061,-0.7367061792,0.8455747128,1.5440804002,-0.5895824132,0.8945961138
0.5522761381,1.5499995455,-0.7363540540,0.8472763196,1.1449857186,-0.7135154893,0.8960427582
0.5527763882,1.5527946116,-0.7360015720,0.8489786795,0.7824038059,-0.8563169793,0.8974894026
0.5532766383,1.5555887908,-0.7356487338,0.8506817872,0.6321517907,-0.9925390797,0.8989360470
0.5537768884,1.5583820698,-0.7352955401,0.8523856373,1.9958556103,-1.0554119990,0.9003826913
0.5542771386,1.5611744349,-0.7349419916,0.8540902244,2.4462645085,-0.3906861832,0.9018293357
0.5547773887,1.5639658729,-0.7345880889,0.8557955434,1.9744273486,-0.3730610760,0.9032759801
0.5552776388,1.5667563701,-0.7342338326,0.8575015887,1.3272299738,-0.6278364335,0.9047226245
0.5557778889,1.5695459133,-0.7338792235,0.8592083552,0.7916015947,-0.6935436732,0.9061692688
0.5562781391,1.5723344889,-0.7335242621,0.8609158374,0.7007838003,-0.6941003435,0.9076159132
0.5567783892,1.5751220835,-0.7331689490,0.8626240300,1.7683720506,-0.6943266550,0.9090625576
0.5572786393,1.5779086837,-0.7328132851,0.8643329276,2.4623589468,-0.6946881418,0.9105092020
0.5577788894,1.5806942761,-0.7324572708,0.8660425249,2.0274692918,-0.6976935876,0.9119558463
0.5582791396,1.5834788473,-0.7321009069,0.8677528165,1.4098539570,-0.9329243350,0.9134024907
0.5587793897,1.5862623840,-0.7317441940,0.8694637970,0.8630410161,-0.8912952637,0.9148491351
0.5592796398,1.5890448726,-0.7313871328,0.8711754611,0.6460657383,-0.3493123692,0.9162957795
0.5597798899,1.5918263000,-0.7310297238,0.8728878033,1.9131356272,-0.4862390402,0.9177424238
0.5602801401,1.5946066526,-0.7306719679,0.8746008184,2.4800760617,-0.6592101773,0.9191890682
0.5607803902,1.5973859173,-0.7303138655,0.8763145009,2.2874128352,-0.7014926835,0.9206357126
0.5612806403,1.6001640805,-0.7299554174,0.8780288454,1.3851068949,-0.7020822651,0.9220823570
0.5617808904,1.6029411290,-0.7295966243,0.8797438465,0.6820304093,-0.7023463383,0.9235290013
0.5622811406,1.6057170495,-0.7292374867,0.8814594989,1.6847225519,-0.7028168755,0.9249756457
0.5627813907,1.6084918287,-0.7288780053,0.8831757971,2.1762770351,-0.7273598471,0.9264222901
0.5632816408,1.6112654533,-0.7285181809,0.8848927356,2.4517167454,-1.0100131350,0.9278689345
0.5637818909,1.6140379099,-0.7281580140,0.8866103092,2.5364134810,-0.6062965737,0.9293155788
0.5642821411,1.6168091853,-0.7277975052,0.8883285124,2.4060433795,-0.3999556922,0.9307622232
0.5647823912,1.6195792663,-0.7274366554,0.8900473398,2.0330267592,-0.6287383942,0.9322088676
0.5652826413,1.6223481395,-0.7270754650,0.8917667858,0.6518866311,-0.7064697572,0.9336555120
0.5657828914,1.6251157918,-0.7267139348,0.8934868452,1.1115738380,-0.7070993387,0.9351021563
0.5662831416,1.6278822099,-0.7263520655,0.8952075125,1.9462627297,-0.7073514969,0.9365488007
0.5667833917,1.6306473806,-0.7259898576,0.8969287822,2.5153054091,-0.7076501417,0.9379954451
0.5672836418,1.6334112906,-0.7256273119,0.8986506489,1.9097063928,-0.7084191832,0.9394420895
0.5677838919,1.6361739268,-0.7252644289,0.9003731072,0.7200267578,-0.8553402298,0.9408887338
0.5682841421,1.6389352760,-0.7249012094,0.9020961515,1.7385995920,-1.0551305258,0.9423353782
0.5687843922,1.6416953250,-0.7245376540,0.9038197766,1.6798202819,-0.3650132194,0.9437820226
0.5692846423,1.6444540607,-0.7241737634,0.9055439768,1.3507526491,-0.7121015877,0.9452286670
0.5697848924,1.6472114698,-0.7238095383,0.9072687468,0.9713412142,-0.7128042895,0.9466753113
0.5702851426,1.6499675393,-0.7234449792,0.9089940810,0.7050405231,-0.7131084532,0.9481219557
0.5707853927,1.6527222560,-0.7230800868,0.9107199741,2.2694789518,-0.7155242946,0.9495686001
0.5712856428,1.6554756069,-0.7227148619,0.9124464205,1.5172609111,-0.8214919499,0.9510152445
0.5717858929,1.6582275787,-0.7223493050,0.9141734148,1.1402137443,-0.9856268770,0.9524618888
0.5722861431,1.6609781585,-0.7219834169,0.9159009515,0.8681398841,-1.0270369095,0.9539085332
0.5727863932,1.6637273331,-0.7216171982,0.9176290251,0.7104671407,-0.3467530318,0.9553551776
0.5732866433,1.6664750894,-0.7212506495,0.9193576301,0.7867484738,-0.3931770311,0.9568018220
0.5737868934,1.6692214145,-0.7208837715,0.9210867611,2.5227393022,-0.4819922827,0.9582484663
